content_id,client_id,baseline_rank,baseline_action_score,suggested_action,reason_codes,is_declining_label,trend_direction,impressions_90d,clicks_90d,sessions_90d,avg_position,ctr,engagement_rate,content_age_days,days_since_last_update,word_count
content_20a06aec9390,client_d029fa3a95,25154,0.2019431876887755,monitor,general_review,0,stable,25,0,5,8.4,0.0,0.0,221,20,4570.0
content_5ef305add4a3,client_f369cb89fc,25155,0.20194219284977324,monitor,general_review,0,stable,22,0,2,4.6,0.0,0.0,126,20,2821.0
content_c5b026e42bf6,client_4ec9599fc2,25156,0.20190109781746032,monitor,general_review,0,up,27,0,9,22.0,0.0,0.0,375,20,0.0
content_231a19b7c156,client_19581e27de,25157,0.20188717417800453,monitor,general_review,1,down,20,0,4,4.8,0.0,0.0,389,20,0.0
content_dd31a0de2a60,client_d029fa3a95,25158,0.20178706638548755,monitor,general_review,1,down,99,0,1,6.9,0.0,0.0,140,8,2209.0
content_6515ccd89449,client_f74efabef1,25159,0.20161942715277778,monitor,general_review,0,new,61,0,1,59.0,0.0,0.0,175,20,3352.0
content_8f99ad7e027c,client_f369cb89fc,25160,0.20161404862698412,monitor,general_review,1,down,22,0,1,3.8,0.0,0.0,117,20,3067.0
content_f2ae8c0e865b,client_f369cb89fc,25161,0.20161146618027212,monitor,general_review,1,down,22,0,2,5.5,0.0,0.0,117,20,2753.0
content_7f78f0279893,client_f369cb89fc,25162,0.20158807322959185,monitor,general_review,0,up,23,0,1,8.2,0.0,0.0,138,20,2740.0
content_070f0edc2851,client_a88a7902cb,25163,0.20157635355555556,monitor,general_review,1,down,44,0,1,39.5,0.0,0.0,95,20,2736.0
content_ea06fbafff10,client_f369cb89fc,25164,0.20155857206222488,monitor,general_review,1,down,29,1,3,6.4,3.45,0.0,138,20,2574.0
content_1679d0c41173,client_8722616204,25165,0.2015576549818594,monitor,general_review,1,down,112,0,2,9.6,0.0,0.0,96,8,3105.0
content_349a310f6db7,client_f369cb89fc,25166,0.20154681414710887,monitor,general_review,1,down,23,0,2,7.9,0.0,0.0,179,20,2799.0
content_6b78ed4c4bfc,client_4ec9599fc2,25167,0.20151634265873017,monitor,general_review,0,up,23,0,1,13.6,0.0,0.0,375,20,0.0
content_6c25db8f4bbc,client_8722616204,25168,0.2014486889336735,monitor,general_review,1,down,103,0,14,6.8,0.0,0.0,96,8,2824.0
content_c9346baa1b5b,client_19581e27de,25169,0.2014470433390023,monitor,general_review,1,down,23,0,3,13.7,0.0,0.0,482,20,0.0
content_d7dbdb3949ce,client_19581e27de,25170,0.20142543690476192,monitor,general_review,1,down,25,0,5,18.5,0.0,0.0,463,20,0.0
content_79ea779b5fcc,client_8527a891e2,25171,0.2013060605,monitor,general_review,0,up,34,0,3,30.4,0.0,0.0,275,20,1575.0
content_ba327fc280e4,client_f369cb89fc,25172,0.2013051770975057,monitor,general_review,1,down,24,0,2,9.0,0.0,0.0,187,20,3147.0
content_41ca898be4a8,client_4fc82b26ae,25173,0.20124905807001137,monitor,general_review,0,stable,23,0,1,10.6,0.0,0.0,333,20,1718.0
content_8103e5c38a7f,client_0b918943df,25174,0.2012428418208617,monitor,general_review,0,new,22,0,3,7.9,0.0,33.33,347,20,2012.0
content_6f29337ddf5c,client_8527a891e2,25175,0.2012361539591837,monitor,general_review,0,stable,23,0,3,10.5,0.0,0.0,272,20,1962.0
content_c19a369aae31,client_d029fa3a95,25176,0.2012105066031746,monitor,general_review,1,down,24,0,6,7.3,0.0,0.0,221,20,4300.0
content_4d5275ddbf65,client_8722616204,25177,0.20119479040674604,monitor,general_review,0,flat,21,0,1,3.7,0.0,0.0,228,20,2699.0
content_f315b1234f5e,client_8527a891e2,25178,0.2011180627032313,monitor,general_review,0,stable,30,0,2,20.4,0.0,0.0,277,20,3409.0
content_0996869c2c54,client_f369cb89fc,25179,0.20093168809432105,monitor,general_review,1,down,185,1,3,32.5,0.54,0.0,141,8,2868.0
content_ee405fb5af9b,client_8527a891e2,25180,0.20089775250992065,monitor,general_review,1,down,21,0,2,6.0,0.0,0.0,271,20,1604.0
content_807836f893a5,client_f369cb89fc,25181,0.20088916322959183,monitor,general_review,1,down,22,0,2,6.5,0.0,0.0,180,20,2762.0
content_f55fda30b292,client_d029fa3a95,25182,0.20084757534863948,monitor,general_review,0,up,23,0,3,5.4,0.0,0.0,225,20,4285.0
content_b7ab61937a1c,client_f369cb89fc,25183,0.2008333227885488,monitor,general_review,1,down,23,0,1,7.0,0.0,0.0,138,20,3235.0
content_463e1453a322,client_f369cb89fc,25184,0.20078078228968255,monitor,general_review,0,up,21,0,1,4.2,0.0,0.0,117,20,2716.0
content_f3f6bf41410b,client_a88a7902cb,25185,0.20076592153968253,monitor,general_review,1,down,52,0,1,47.5,0.0,0.0,98,20,2717.0
content_721a36a0da7a,client_8527a891e2,25186,0.20072148640249435,monitor,general_review,1,down,27,0,2,15.9,0.0,0.0,120,20,3287.0
content_e50f9b6c3246,client_9f14025af0,25187,0.20071656767446977,monitor,general_review,1,down,34,1,1,16.7,2.94,0.0,250,20,2617.0
content_6a59148287ff,client_d029fa3a95,25188,0.2007141370504535,monitor,general_review,1,down,22,0,2,8.5,0.0,0.0,141,20,2322.0
content_ac490f7df9fb,client_f369cb89fc,25189,0.20061897999263043,monitor,general_review,1,down,23,0,3,8.5,0.0,0.0,181,20,2926.0
content_743820ac9a57,client_9f14025af0,25190,0.2005321322106009,monitor,general_review,0,flat,31,0,1,24.2,0.0,0.0,250,20,2942.0
content_b2cae4979710,client_d4735e3a26,25191,0.2004245187876984,monitor,general_review,1,down,21,0,1,8.1,0.0,0.0,290,20,854.0
content_1f550a070f07,client_f369cb89fc,25192,0.20042395046825398,monitor,general_review,1,down,21,0,1,4.6,0.0,0.0,117,20,2741.0
content_56247ba27607,client_624b60c58c,25193,0.2003329675187075,monitor,general_review,1,down,107,0,3,6.3,0.0,0.0,98,8,4428.0
content_c18a8ad752fb,client_d4735e3a26,25194,0.2002918763888889,monitor,general_review,0,up,21,0,1,10.1,0.0,0.0,489,20,0.0
content_7699bf350645,client_f369cb89fc,25195,0.20027184763492062,monitor,general_review,0,stable,27,0,1,18.5,0.0,0.0,117,20,2810.0
content_a0c2d21ca369,client_19581e27de,25196,0.20025831825396823,monitor,general_review,0,up,43,0,1,45.4,0.0,0.0,482,20,0.0
content_26e847e05947,client_d029fa3a95,25197,0.20023513350680272,monitor,general_review,0,stable,223,0,2,44.3,0.0,0.0,140,8,2786.0
content_42afdf7f7cd3,client_e629fa6598,25198,0.20021323282312925,monitor,general_review,0,up,25,0,1,20.2,0.0,0.0,460,20,0.0
content_15e3ac25bba5,client_d4735e3a26,25199,0.20018397175290115,monitor,general_review,1,down,26,1,1,3.6,3.85,0.0,310,20,916.0
content_66ed967047aa,client_8722616204,25200,0.2001500465085034,monitor,general_review,1,down,103,0,1,8.8,0.0,0.0,96,8,2688.0
content_094eb55bb205,client_e629fa6598,25201,0.2001365791666667,monitor,general_review,0,new,48,0,1,65.7,0.0,0.0,494,20,0.0
content_3310c0c6812d,client_d029fa3a95,25202,0.200108888303288,monitor,general_review,1,down,97,0,1,6.7,0.0,0.0,140,8,2545.0
content_40b33296b962,client_19581e27de,25203,0.2000711120181406,monitor,general_review,0,up,24,0,1,18.1,0.0,0.0,441,20,0.0
content_77ed8bbc1d2a,client_8527a891e2,25204,0.19994739226502267,monitor,general_review,1,down,2,0,2,29.5,0.0,0.0,238,92,1508.0
content_9ed574a3ba92,client_a88a7902cb,25205,0.19994379977777776,monitor,general_review,1,down,56,0,2,78.2,0.0,0.0,90,20,2935.0
content_ec70ea138701,client_a88a7902cb,25206,0.19990875507709752,monitor,general_review,0,flat,2,0,3,3.5,0.0,0.0,180,28,3482.0
content_b2f81797c4af,client_2c624232cd,25207,0.19986183472222224,monitor,general_review,1,down,5,0,1,63.8,0.0,0.0,517,22,0.0
content_95284f69cbc4,client_8527a891e2,25208,0.19981575817081831,monitor,general_review,1,down,30,1,9,6.6,3.33,0.0,120,20,3907.0
content_5cbc1ee2dc90,client_19581e27de,25209,0.19978280807823132,monitor,general_review,1,down,4,0,3,35.5,0.0,0.0,389,22,0.0
content_c95b6b0e75ad,client_f74efabef1,25210,0.1997715373888889,monitor,general_review,1,down,53,0,2,56.5,0.0,0.0,92,20,2617.0
content_e9e8c1c0840d,client_f369cb89fc,25211,0.19976657245521542,monitor,general_review,0,stable,27,0,2,17.9,0.0,0.0,187,20,3056.0
content_49c4a2ff24c0,client_8722616204,25212,0.19972686675000004,monitor,general_review,1,down,23,0,3,10.8,0.0,0.0,228,20,2754.0
content_dc79427beb02,client_8722616204,25213,0.19970180187755102,monitor,general_review,0,up,50,0,1,47.0,0.0,0.0,109,20,2761.0
content_6366e59b1358,client_2c624232cd,25214,0.19961073696805384,monitor,general_review,0,up,218,1,4,52.9,0.46,25.0,517,11,2484.0
content_5fb3d224ed5a,client_d4735e3a26,25215,0.19959463244331063,monitor,general_review,0,stable,20,0,2,6.5,0.0,0.0,293,20,834.0
content_d702cc7bada6,client_d029fa3a95,25216,0.19958035643820865,monitor,general_review,0,up,23,0,8,8.1,0.0,0.0,221,20,3604.0
content_da2369059c37,client_8527a891e2,25217,0.19951350065476192,monitor,general_review,1,down,32,0,2,24.8,0.0,0.0,120,20,3768.0
content_1bdb89a775d6,client_d029fa3a95,25218,0.19950513106179138,monitor,general_review,1,down,22,0,3,4.9,0.0,0.0,221,20,4159.0
content_e9fcff2a8dc0,client_d029fa3a95,25219,0.19950496699319728,monitor,general_review,0,up,24,0,1,9.9,0.0,0.0,110,20,4106.0
content_049ed55f04f1,client_8527a891e2,25220,0.19946876755555557,monitor,general_review,1,down,24,0,1,10.8,0.0,0.0,120,20,3525.0
content_6e869b058fe7,client_e629fa6598,25221,0.19933351570294786,monitor,general_review,0,new,19,0,4,5.5,0.0,0.0,490,20,0.0
content_bc09378360ac,client_8527a891e2,25222,0.19932245375000002,monitor,general_review,1,down,58,0,5,71.8,0.0,0.0,90,20,3832.0
content_2ecc7a25f6bd,client_e29c9c180c,25223,0.19924593853231293,monitor,general_review,1,down,25,0,4,18.6,0.0,0.0,312,20,1519.0
content_ccda8876f16c,client_4ec9599fc2,25224,0.19924363676303852,monitor,general_review,0,up,20,0,1,8.8,0.0,0.0,375,20,0.0
content_1aa959cc9222,client_f74efabef1,25225,0.19923048727267578,monitor,general_review,1,down,23,0,4,7.7,0.0,0.0,144,20,4324.0
content_b3fa5dfb19ae,client_a88a7902cb,25226,0.19917330718905896,monitor,general_review,0,flat,2,0,3,6.5,0.0,0.0,148,28,4246.0
content_18220f9d81da,client_d029fa3a95,25227,0.19912917326530613,monitor,general_review,1,down,102,0,2,10.5,0.0,0.0,148,8,2255.0
content_f999a402c263,client_2c624232cd,25228,0.19910786059070296,monitor,general_review,0,up,165,0,14,39.1,0.0,14.29,517,11,2739.0
content_141f8e20ddcb,client_a88a7902cb,25229,0.1990395353628118,monitor,general_review,0,stable,2,0,1,7.0,0.0,0.0,154,28,4555.0
content_f292c8c5c2fe,client_d4735e3a26,25230,0.19901466553954916,monitor,general_review,1,down,29,1,3,14.2,3.45,0.0,489,20,0.0
content_2bb574a58d02,client_f369cb89fc,25231,0.19897841561082766,monitor,general_review,0,up,20,0,1,3.6,0.0,0.0,117,20,2790.0
content_d872ec6325a0,client_d4735e3a26,25232,0.19895941243197277,monitor,general_review,0,stable,20,0,3,7.6,0.0,0.0,301,20,750.0
content_533c015bb83a,client_e629fa6598,25233,0.19894404631519275,monitor,general_review,0,new,19,0,1,6.1,0.0,0.0,490,20,0.0
content_16faf1fd0e10,client_8527a891e2,25234,0.198931544,monitor,general_review,0,up,57,0,2,69.2,0.0,0.0,90,20,3645.0
content_e1de59bdbfce,client_d4735e3a26,25235,0.19891580232568024,monitor,general_review,1,down,20,0,1,7.5,0.0,0.0,286,20,851.0
content_771d1c101cda,client_f369cb89fc,25236,0.19886208045564896,monitor,general_review,0,up,29,1,4,6.8,3.45,0.0,141,20,3243.0
content_46c179f1a6a8,client_9f14025af0,25237,0.1988614296886755,monitor,general_review,1,down,36,2,2,7.9,5.56,0.0,249,20,3002.0
content_33712bc4cc5b,client_f369cb89fc,25238,0.1988006074291383,monitor,general_review,1,down,20,0,1,4.2,0.0,0.0,117,20,2735.0
content_5607fec5d7db,client_f369cb89fc,25239,0.19875859634240362,monitor,general_review,1,down,22,0,1,8.9,0.0,0.0,187,20,2882.0
content_bb4944e9d88e,client_f74efabef1,25240,0.19875236639994331,monitor,general_review,1,down,49,1,1,39.3,2.04,0.0,123,20,2538.0
content_0a76d4204a84,client_8527a891e2,25241,0.1987499040739796,monitor,general_review,0,flat,2,0,1,41.5,0.0,0.0,223,102,1574.0
content_9d26a36928a1,client_624b60c58c,25242,0.19871034827777778,monitor,general_review,1,down,156,0,1,26.2,0.0,0.0,93,8,3808.0
content_171c53b3914e,client_f369cb89fc,25243,0.1987004641737528,monitor,general_review,1,down,20,0,2,4.6,0.0,0.0,117,20,2693.0
content_03dbd192fe86,client_9400f1b21c,25244,0.19869246309523808,monitor,general_review,1,down,21,0,1,10.5,0.0,0.0,317,20,1023.0
content_488f346b4086,client_8527a891e2,25245,0.19863119417687075,monitor,general_review,0,new,2,0,1,37.0,0.0,0.0,174,92,1434.0
content_7de15a7a4c4a,client_a88a7902cb,25246,0.19860713468310656,monitor,general_review,0,flat,2,0,1,10.0,0.0,0.0,182,28,3883.0
content_c566a42a8cfc,client_d029fa3a95,25247,0.1985467424489796,monitor,general_review,0,up,24,0,5,11.4,0.0,0.0,221,20,3981.0
content_ec5ad9b09551,client_d029fa3a95,25248,0.1985307188214286,monitor,general_review,1,down,21,0,5,4.1,0.0,0.0,221,20,3804.0
content_a828a8dc3b21,client_7f2253d7e2,25249,0.19852662680555555,monitor,general_review,0,flat,20,0,1,0.8,0.0,0.0,224,20,3991.0
content_5fdeff6c4d42,client_e629fa6598,25250,0.1985242276643991,monitor,general_review,0,up,24,0,1,20.3,0.0,0.0,494,20,0.0
content_ea3d34d903c5,client_e29c9c180c,25251,0.1985001308503401,monitor,general_review,1,down,20,0,3,6.7,0.0,0.0,312,20,1614.0
content_8ae8d9c80659,client_8722616204,25252,0.19835655387755102,monitor,general_review,1,down,102,0,14,8.3,0.0,0.0,98,8,2948.0
content_3e2d528e593e,client_f74efabef1,25253,0.1983553725756803,monitor,general_review,1,down,23,0,2,13.5,0.0,0.0,144,20,2626.0
content_4be2a5ca82da,client_8722616204,25254,0.19833008987386624,monitor,general_review,0,up,23,0,1,11.2,0.0,0.0,109,20,3052.0
content_01a1cc81e480,client_f369cb89fc,25255,0.1983001715,monitor,general_review,0,up,21,0,2,8.7,0.0,0.0,117,20,2566.0
content_62941b746237,client_8722616204,25256,0.19824354107199546,monitor,general_review,1,down,100,0,2,7.7,0.0,0.0,98,8,2925.0
content_650ebaf394bb,client_f369cb89fc,25257,0.19823735411111112,monitor,general_review,0,stable,19,0,2,0.8,0.0,0.0,117,20,2888.0
content_b5aa208925e6,client_9f14025af0,25258,0.19821524273809524,monitor,general_review,1,down,21,0,1,11.1,0.0,0.0,347,20,1190.0
content_1afba787c1e4,client_d029fa3a95,25259,0.19815721271995465,monitor,general_review,0,up,26,0,2,16.5,0.0,0.0,182,20,3914.0
content_9fdf1b8984b4,client_4fc82b26ae,25260,0.19815503356292516,monitor,general_review,0,flat,20,0,2,6.9,0.0,0.0,333,20,2142.0
content_6363a3126c33,client_f369cb89fc,25261,0.19814690985544217,monitor,general_review,0,stable,34,0,1,31.6,0.0,0.0,187,20,2849.0
content_675f93f2a88f,client_f369cb89fc,25262,0.19811975059948977,monitor,general_review,1,down,20,0,2,4.7,0.0,0.0,117,20,2823.0
content_9e5e199d5257,client_d4735e3a26,25263,0.19808363353141253,monitor,general_review,0,up,25,1,1,3.8,4.0,0.0,315,20,820.0
content_f183eabf7a14,client_2c624232cd,25264,0.19804299743897558,monitor,general_review,0,up,199,1,5,44.3,0.5,20.0,438,11,3042.0
content_8968688d17e7,client_d029fa3a95,25265,0.19800078816893427,monitor,general_review,0,stable,23,0,2,10.0,0.0,0.0,110,20,3837.0
content_b921f8c3a97a,client_624b60c58c,25266,0.19796924363265306,monitor,general_review,1,down,22,0,2,6.9,0.0,0.0,313,20,4481.0
content_bf7bb877a547,client_a88a7902cb,25267,0.1979072784297052,monitor,general_review,1,down,28,0,2,21.4,0.0,0.0,90,20,3297.0
content_59cbd4b7fe2c,client_4ec9599fc2,25268,0.197898825,monitor,general_review,0,stable,42,0,3,45.1,0.0,0.0,349,20,1187.0
content_eb8be36c15d7,client_8722616204,25269,0.19787343406462585,monitor,general_review,1,down,117,0,24,14.1,0.0,0.0,109,8,3362.0
content_6d0fa302a283,client_8527a891e2,25270,0.19778373692913834,monitor,general_review,0,up,22,0,3,13.7,0.0,0.0,223,20,1470.0
content_c4ea686facef,client_2c624232cd,25271,0.19776308225085032,monitor,general_review,0,stable,127,0,4,29.4,0.0,0.0,438,11,2574.0
content_79a9d81c2403,client_f369cb89fc,25272,0.19776156144444446,monitor,general_review,0,stable,21,0,2,6.6,0.0,0.0,131,20,3121.0
content_c270dce26600,client_f369cb89fc,25273,0.19772473432879822,monitor,general_review,1,down,23,0,2,12.4,0.0,0.0,145,20,2979.0
content_0e57843e6749,client_8527a891e2,25274,0.1977165156111111,monitor,general_review,0,new,2,0,2,54.5,0.0,0.0,237,103,1413.0
content_bdf7964e90e2,client_d029fa3a95,25275,0.19769618402210887,monitor,general_review,0,up,22,0,6,7.7,0.0,0.0,203,20,4015.0
content_1f4e85ca2f53,client_e629fa6598,25276,0.19767144781746032,monitor,general_review,0,stable,21,0,3,14.0,0.0,0.0,502,20,0.0
content_8acba94ee445,client_a88a7902cb,25277,0.19767074373469387,monitor,general_review,0,new,26,0,2,16.2,0.0,0.0,180,20,5307.0
content_59593c76da44,client_e629fa6598,25278,0.1976400809240363,monitor,general_review,0,flat,18,0,3,4.8,0.0,0.0,494,20,0.0
content_360f4f18e091,client_8722616204,25279,0.19761453661678005,monitor,general_review,0,flat,24,0,4,14.0,0.0,0.0,228,20,3238.0
content_8f03b7d781de,client_a88a7902cb,25280,0.1976054148979592,monitor,general_review,0,flat,93,0,7,4.8,0.0,0.0,98,8,2894.0
content_2d100dbc9156,client_d4735e3a26,25281,0.19752944121078433,monitor,general_review,0,up,108,2,2,3.3,1.85,0.0,116,8,3061.0
content_70de1a83ea63,client_d029fa3a95,25282,0.19748779944841272,monitor,general_review,0,up,21,0,4,5.8,0.0,0.0,221,20,3709.0
content_d04673c05dba,client_d4735e3a26,25283,0.1974826924696879,monitor,general_review,1,down,37,3,3,4.5,8.11,0.0,290,20,1021.0
content_589eb131fcb7,client_f369cb89fc,25284,0.19745528966386552,monitor,general_review,0,up,102,1,1,7.3,0.98,0.0,141,8,2477.0
content_be6ea65f059d,client_e629fa6598,25285,0.1974489584750567,monitor,general_review,0,new,18,0,1,5.1,0.0,0.0,460,20,0.0
content_733a39538204,client_f74efabef1,25286,0.19743687030442178,monitor,general_review,0,new,35,0,1,32.9,0.0,0.0,175,20,3006.0
content_3786b60f8db3,client_d4735e3a26,25287,0.1974083441133787,monitor,general_review,0,up,66,7,11,26.5,10.61,9.09,295,20,869.0
content_fadc1b872839,client_f369cb89fc,25288,0.1973985739444444,monitor,general_review,1,down,43,4,3,5.9,9.3,0.0,187,20,2879.0
content_1df4ee44e69b,client_d029fa3a95,25289,0.1973431674248866,monitor,general_review,0,flat,20,0,7,4.0,0.0,0.0,280,20,3271.0
content_86e1ddabc10a,client_f369cb89fc,25290,0.19733269311564625,monitor,general_review,0,up,24,0,2,16.3,0.0,0.0,141,20,2805.0
content_1408a4a1648c,client_8527a891e2,25291,0.19732933256944446,monitor,general_review,0,new,54,0,1,84.0,0.0,0.0,91,20,3504.0
content_3a4be4271461,client_e629fa6598,25292,0.1973215435090703,monitor,general_review,0,flat,18,0,1,5.3,0.0,0.0,460,20,0.0
content_58c48f785d39,client_d029fa3a95,25293,0.19731541668253968,monitor,general_review,0,stable,21,0,6,5.5,0.0,0.0,221,20,4132.0
content_ae2fc2bc998b,client_b4944c6ff0,25294,0.19730347027777778,monitor,general_review,0,up,247,0,4,53.0,0.0,0.0,116,8,2846.0
content_1b56cd711e81,client_d4735e3a26,25295,0.19729539853117914,monitor,general_review,0,up,22,0,4,15.6,0.0,0.0,306,20,716.0
content_a34a439edbcc,client_d4735e3a26,25296,0.19729026192743765,monitor,general_review,0,up,19,0,1,6.7,0.0,0.0,298,20,966.0
content_479217b91e31,client_d029fa3a95,25297,0.19728673129393423,monitor,general_review,0,up,31,1,3,12.4,3.23,0.0,221,20,3596.0
content_90c3ea156cfe,client_8722616204,25298,0.19728510817857142,monitor,general_review,1,down,21,0,5,7.0,0.0,0.0,228,20,3232.0
content_a07cf932b2f1,client_f369cb89fc,25299,0.19726132774943314,monitor,general_review,0,new,26,0,4,20.8,0.0,0.0,138,20,2809.0
content_fb7a94d98aa3,client_d4735e3a26,25300,0.19720606314025607,monitor,general_review,0,up,25,1,1,4.8,4.0,100.0,286,20,1003.0
content_f4d712454d2f,client_d029fa3a95,25301,0.197146902968254,monitor,general_review,1,down,21,0,3,5.3,0.0,0.0,221,20,4768.0
content_f58b02bde09e,client_e629fa6598,25302,0.19707576343537417,monitor,general_review,1,down,25,0,2,24.6,0.0,0.0,460,20,0.0
content_4cf057f43fd4,client_624b60c58c,25303,0.1970267001984127,monitor,general_review,0,new,20,0,4,8.7,0.0,0.0,357,20,1823.0
content_bc7509624797,client_2c624232cd,25304,0.19698735323129254,monitor,general_review,0,stable,89,0,5,10.9,0.0,0.0,438,11,3042.0
content_192b55a4ffa6,client_f369cb89fc,25305,0.19693827288548754,monitor,general_review,0,up,22,0,3,10.9,0.0,0.0,141,20,3012.0
content_f61eed3c939b,client_f369cb89fc,25306,0.19693589193452382,monitor,general_review,0,up,20,0,1,8.7,0.0,0.0,117,20,2224.0
content_85d6385b945c,client_d4735e3a26,25307,0.19690909841269844,monitor,general_review,1,down,24,1,1,4.2,4.17,0.0,495,20,0.0
content_0c7383a3beb9,client_4ec9599fc2,25308,0.19688632560799318,monitor,general_review,1,down,20,0,3,10.0,0.0,0.0,303,20,1347.0
content_362b4a231f6a,client_8527a891e2,25309,0.19686399356944445,monitor,general_review,0,up,53,0,2,59.5,0.0,0.0,127,20,3351.0
content_ea8a83a2510c,client_8527a891e2,25310,0.19685681087499998,monitor,general_review,0,flat,2,0,2,0.0,0.0,0.0,146,98,1539.0
content_fe89530e5915,client_f369cb89fc,25311,0.1968383619260204,monitor,general_review,0,up,20,0,3,8.3,0.0,0.0,138,20,2514.0
content_5f62f7763695,client_19581e27de,25312,0.19681188364512472,monitor,general_review,1,down,18,0,11,6.1,0.0,0.0,463,20,0.0
content_65abd78784df,client_d029fa3a95,25313,0.1968020813322662,monitor,general_review,0,up,96,1,1,5.3,1.04,0.0,140,8,2219.0
content_aa9a5ef1d884,client_f369cb89fc,25314,0.19679804835147394,monitor,general_review,1,down,19,0,1,5.7,0.0,0.0,117,20,2333.0
